label,text
1,"The sale will allow Campofrio to focus on its recently announced takeover of Groupe Smithfield Holdings , the European unit of Smithfield Foods Inc. ( SFD ) of the U.S."
1,"There have been 15 initial public offerings announced in Sweden this year , compared with two during the same period a year earlier , Bloomberg data shows ."
1,"Nokia will continue to invest in future development of Qt , and Digia will be responsible for commercial licensing and services business ."
0,"Lassila & Tikanoja 's operating profit excluding non-recurring and imputed items for the second quarter was EUR11 .3 m , down from EUR13 .8 m a year ago ."
1,"`` Each year , personal entertainment plays a more significant role in determining whether a fitness facility 's workout experience is pleasurable or a chore , '' said Brian Wilson , director of marketing for Precor 's Entertainment & Services Division ."
1,"The order includes a log handling line , peeling line and drying line for the production of parquet base layer veneer for Plyfa 's Hassela mill , central Sweden ."
1,"As a result , a total of 82 employees would be given notice ."
1,"In Finland , the launch of tie-in sales of 3G mobile phones did not cause a dramatic rush in mobile retail outlets during the first few days ."
2,"` This is a repeat order to follow successfully installed 159 elevators in the same Delhi metro system , ' Kone spokeswoman told Thomson Financial News ."
2,Most of the increase in net sales was due to the acquisition of Swedish Silva that produces garden tools and boats .
1,"Finnish Kemira Group 's CEO , Lasse Kurkilahti , says the Group 's structural reorganisation will continue for at least a year ."
1,"According to the notification , the holdings of Ameriprice Inc. and its group companies are now in total 808,973 shares , which represent 3.582 % of Tekla - s shares and voting rights ."
2,"In the first nine months of 2010 , the company 's net loss narrowed to EUR 415,000 from EUR 7.4 million for the corresponding period of 2009 ."
1,"Therefore , Phase III of the research will not be conducted by Abbott ."
1,The company 's equipment rental portfolio consists primarily of tools for small and mid-sized customers in the construction industry .
1,"Back then , Tikkurila 's former owner , Finnish chemicals company Kemira Oyj HEL : KRA1V , distributed an 86 % stake to Kemira shareholders to facilitate the divestment and listing of Tikkurila ."
1,"The order comprises four ball mills , which will be organized in two different streams for treating ore in the Pilanesberg platinum mine ."
1,"While I cant understand what theyre saying , its impressive to watch him hit that ball at those speeds ."
2,"The fair value of the property portfolio doubled as a result of the Kapiteeli acquisition and totalled EUR 2,686.2 1,259.7 million ."
2,"A purchase agreement for 7,200 tons of gasoline with delivery at the Hamina terminal , Finland , was signed with Neste Oil OYj at the average Platts index for this September plus eight US dollars per month ."
1,"Vaisala Oyj Stock exchange release 26.03.2010 klo 09.00 1 ( 1 ) The Annual General Meeting of Vaisala Oyj decided on March 25 , 2010 to approve the Company 's annual accounts for 2009 ."
2,"W+Ærtsil+Æ 's solution has been selected for its low fuel consumption , environmentally sound technology , and global service support ."
1,"The report goes on to provide detailed profiles of ten leading European specialty chemicals companies , and brief profiles of other major players ."
1,"Headquartered in this city , the company is nearly 75 years old and focuses on science-based innovation and technology for environmental measurement ."
2,"Net income from life insurance doubled to EUR 6.8 mn from EUR 3.2 mn , and net income from non-life insurance rose to EUR 5.2 mn from EUR 1.5 mn in the corresponding period in 2009 ."
2,"`` The acquisition of Sampo Bank makes strategic sense for DB , '' says Lindsey Liddell , director of Fitch Ratings 's Financial Institutions Group ."
1,"Financial Statements include the consolidated financial statements of the Group , the Board of Directors ' Report , the Auditors ' Report and the Corporate Governance Statement ."
1,"In parallel , TeliaSonera has decided to conduct a compulsory acquisition ."
2,"Both operating profit and net sales for the six-month period increased , respectively from EUR18 .1 m and EUR127 .6 m , as compared to the corresponding period in 2006 ."
1,`` Rapala is excited to be partnering with RBFF and other industry leaders on this holiday promotion . ''
2,"HELSINKI ( Thomson Financial ) - Kone said it has won four orders in Saudi Arabia , United Arab Emirates and Qatar worth 40 mln eur ."
1,"The commission found evidence of several meetings to discuss the cartel , including one in a Brussels restaurant in November 1997 at which the companies discussed price increases ."
1,The value of this kind of order amounts usually between Euro 2 and 3 million .
2,"On Wednesday he announced that the government would propose granting a licence for two reactors , one to be built by Fennovoima , and the other by TVO ."
1,"The contract covers installation , training and start-up services ."
1,Kaupthing Bank will publish its annual results for 2007 before markets open on Thursday 31 January .
1,"Jon Risfelt has previously held operational executive positions in Europolitan , Ericsson , SAS , American Express card and travel divisions , as well as Nyman & Schultz ( CEO ) , Vodafone Sweden ( CEO ) , and Gambro Renal Products ( CEO ) ."
0,Operating loss increased to EUR 17mn from a loss of EUR 10.8 mn in 2005 .
1,Technopolis has approximately 130 customer companies in Jyvaskyla .
2,"However , Simdax will remain available in the markets where it already has been approved as it has marketing authorisations or submitted applications in more than 40 countries , Orion added ."
1,The Financial Statements and Interim Reports will be released around at 9.00 a.m. ( Finnish time ) on the given dates .
2,"Mobile phone sales rose 25 % to 5.87 billion euros , while enterprise solution sales dropped 39 % to 186 million euros ."
1,"The RME from Telcontar enables the handset to calculate the best route and includes support for user-defined routes , feature navigability and multi-modal routing such as via foot and ferry ."
0,"Finnish electronics contract manufacturer Scanfil had net sales of EUR 52.2 mn in the first quarter of 2007 , down from EUR 60.1 mn a year before ."
2,"Microsoft also churned up its courtship , agreeing to use the Navteq mapping service , which is offered by a company Nokia bought for $ 8.1 billion a few years ago ."
2,"Fiskars has a strong portfolio of international brands , which include Fiskars , Iittala , Gerber , Silva and Buster ."
2,"Re-use back into PET bottles has also steadily increased and the rate of use in strapping tape has picked up again after a dip in 2005 , Petcore said previously ."
2,"Finnish steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today its net loss contracted to EUR 49 million ( USD 68.2 m ) for the first nine months of 2010 from EUR 229 million for the same period a year ago ."
1,"Motorola accounted for 11.5 percent of the South Korean handset market as of the end of April , Samsung held 55 percent and LG Electronics 19 percent , according to Korea-based ATLAS Research Group ."
1,Rihko said the sale will enable the company to concentrate on its grain-based business .
1,"` Sanoma is a buyer not a target , ' he said ."
1,"The sellers include 40 shareholders , including Intellibis management , employees and other investors ."
1,"According to Vauramo , the plant 's lifting equipment is suitable for Asian and for some Chinese trucks ."
0,"Salcomp Oyj , the Finnish maker of mobile phone chargers , Monday posted a EUR1 .49 million loss in the second quarter compared with a 1.70 million profit in the same period the previous year ."
1,The company had hoped the new plant would be on stream by the end of 2008 .
1,The increase range will vary up to 10 % .
2,Managing Director Kari Inkinen says that Sponda 's leasing operations developed highly favourably .
1,"Destia Oy is a Finnish infrastructure and construction service company building , maintaining and designing traffic routes , industrial and traffic environments , but also complete living environments ."
0,Elisa CEO Sami Seppanen said EMT 's slogan `` Best coverage across Estonia '' clearly gives misleading information to consumers .
1,International operations accounted for over 80 % of net sales .
1,"ENP Newswire - 22 March 2011 Release date - 21032011 - A total of 13,000 Talvivaara Mining Company Plc 's new shares were subscribed for during the period between 1 January 2011 and 28 February 2011 under the company 's stock option rights 2007A ."
2,The rationalization of the operations seeks to achieve over EUR 1 million in yearly savings as from the second quarter of the current financial year .
1,The four-year contract between the bank and Ski Sport Finland will bring the bank 's advertisements to skiers helmets and caps .
1,"Elcoteq 's Electronics Manufacturing Services ( EMS ) Business Segment serves customers globally in Engineering , Manufacturing and Fulfillment services ."
2,"The financial impact is estimated to be some 1.5 MEUR annual improvement in the division 's result , starting from fiscal year 2007 ."
2,The companies expect the first orders already in 2011 .
1,The plans will result in the introduction of new and highly specialized manufacturing methods and also entail changes to personnel at the facility .
1,"Product deliveries will not be interrupted , the refiner said , giving no financial details ."
0,"Finnish Suominen Flexible Packaging is cutting 48 jobs in its unit in Tampere and two in Nastola , in Finland ."
1,The venture recently agreed to buy Motorola 's wireless networks business for $ 1.2 billion and to deploy LightSquared 's national 4G network .
1,The company negotiated an amendment to the financial covenants of the present credit agreements in regard to the situation on 30 September 2010 .
1,"CapMan said the deal 's effect on its cash flow for 2009 totals EUR3 .4 m , but the transaction would not affect its financial results for 2009 as it was executed at fair value ."
1,Renesas Mobile Europe Ltd has approximately 470 employees in Oulu .
1,"The Hayward , Calif.-based target designs active , casual and dress footwear , as well as boots and sandals ."
2,"Continuing operations turned an operating loss of EUR 0.1 mn , a slight improvement from a loss of EUR 0.2 mn a year earlier ."
1,CS Cabot 's main consumers on the Czech and Slovak market are tires producers Barum Continental and Matador Continental .
0,"According to Scanfil , demand for telecommunications network products has fluctuated significantly in the third quarter of 2006 , and the situation is expected to remain unstable for the rest of the year ."
1,Glaston also has efficiency measures in all other units .
0,Finnish business software group AffectoGenimap Oyj said its net profit halved to 1.2 mln euro ( $ 1.5 mln ) in the first nine months of 2006 from 2.2 mln euro ( $ 2.8 mln ) in the same period of 2005 .
1,"The add-on order contains , among others , control valves and instrumentation as well as complete mill engineering and electrification with Metso drive controls ."
1,"POYRY PLC Additional information by : Martin Kuzaj , President , Industry Business Group , Finland Tel. +358 10 33 21179 Sanna Paivaniemi , Director , Investor Relations , Poyry PLC , Finland Tel. +358 10 33 23002 Poyry is a global consulting and engineering company dedicated to balanced sustainability ."
1,The solid fuel is heated before sludge is mixed therein . ''
1,He confirmed his view on July 6 .
1,The joint venture is planning a quick timetable for negotiating the lease of the potential wind farm areas and for charting the feasibility of the wind farms .
1,"Panostaja treats its negotiating partners , such as entrepreneurs selling their life s work and newcomer entrepreneurs seeking a career , fairly , justly and according to the law ."
2,"In the fourth quarter of 2009 , Orion 's net profit went up by 33.8 % year-on-year to EUR33m ."
2,"AUSTIN , Texas , Sept. 6 -- Texas Department Of Transportation awards contract for Teleste Video Compression and Distribution Equipment ."
2,Operating profit improved by 44.0 % to ER 4.7 mn from EUR 3.3 mn in 2004 .
1,Nokia Corp of Finland Tuesday said it has received a unified device managment contract with Finnish operator Elisa Oyj .
1,"According to the Finnish-Russian Chamber of Commerce , all the major construction companies of Finland are operating in Russia ."
2,8 May 2009 - Finnish liquid handling products and diagnostic test systems maker Biohit Oyj ( HEL : BIOBV ) said today ( 8 May 2009 ) its net loss narrowed to EUR0 .1 m ( USD0 .14 m ) for the first quarter of 2009 from EUR0 .4 m for the same period of 2008 .
2,The effect of the savings will be noticeable as of the beginning of 2010 .
2,"Finnish financial group Aktia reports operating profit of EUR 44.4 mn in January-September 2009 , up from EUR 37.3 mn in the corresponding period in 2008 ."
1,"Member of the HK Ruokatalo Group in Finland , Scan , is launching a joint venture slaughterhouse with Team Ugglarp in Sk+_ne , southern Sweden ."
1,"Neste Oil said it will build a biodiesel production facility in Rotterdam , the Netherlands , at an estimated cost of 670 million euros , naming France-based Technip as the project 's main contractor ."
1,"With the new arrangement , customer responsibilities will become mainly regional ."
0,The fair value of the company 's investment properties went down to EUR 2.768 billion at the end of 2009 from EUR 2.916 billion a year earlier .
2,A realignment of interests in the sector is clearly under way .
1,"- The Group - s profit before taxes was EUR 0,2 7,8 million ."
1,"A total of 185 Wonderware Certified SIs are available to integrate and support Wonderware products such as InTouch - HMI software , IndustrialSQL Server historian , Wonderware Information Server , DT Analyst software or QI Analyst SPC software ."
1,Panostaja is a financially secure Finnish multi-field corporation that creates healthy companies and company entities .
2,"HELSINKI , Finland , Sept. 18 , 2009 ( GLOBE NEWSWIRE ) -- Ixonos Plc expands the company 's smartphone R&D services and establishes a new next-generation smartphone design unit in connection with Ixonos ' site in Jyvaeskylae ."
2,The representative body of Swedish Meats approved an improved offer from Finnish HK Ruokatalo to acquire the company .
2,`` We are proud to contribute to the creation of a world-class airport facility with KONE 's innovative People Flow TM solutions .
1,The category was marked by maturity and the recession .
1,"- The Group - s sales during the period were EUR 31.6 million EUR 36.6 million , 1-6/2007 and profit before taxes was EUR 0.2 1.3 million ."
1,The new B shares carry the right to dividend and other shareholder rights with effect from today .
1,The new activity will incur an investment of about 5 MEUR .
1,The company has an annual turnover of EUR32 .8 m.
0,GSK announced in November 2008 that it would close its operations in Dartford .
1,"Altona stated that the private company of Altona chairman Kevin Maloney , Tulla Resources , would take up its entitlement in full ."
1,M2 Communications disclaims all liability for information provided within information on on the world wide web .
1,"The contract covers turnkey deliveries to all five airports operated by the authority -- John F Kennedy , LaGuardia , Newark , Teterboro and Stewart International ."
1,No changes regarding the Virala Oy Ab s ownership of shares of Tiimari has taken place .
1,com and possibly also through photo-msn .
0,He said he has been losing five families a month to the economy as many make alternative arrangements to save money .
1,Finnish Benefon denies claims made in the press that the company is giving up its mobile handset business .
1,"The deal covers Stockmann Auto Oy Ab 's sales and after-sales services concerning Volkswagen and Audi in Helsinki , Espoo and Vantaa ."
1,The company says the measures are no longer needed .
1,"The airline was targeting travel agents , tour operators and travel management companies to raise awareness first before targeting consumers , he added ."
1,"Supported Nokia phones include : N96 , N95-8GB , N95 , N93-N931 , N92 , N85 , N82 , N81 , N80 , N79 , N78 , N77 , N76 , N75 , N73 , N72 , N71 , E90 , E71 , E70 , E66 , E65 , E62 , E61-E61i , E60 , E51 , E50 , Touch Xpress 5800 , 6220 Classic , 6210 Navigator , 6120 Classic , 6110 Navigator , 5700 , 5500 , 5320XM ."
2,"Thanksto improvements in demand and the adjustments we have made , theutilization rates of Cramo 's fleet have substantiallyimproved . ''"
1,The Moscow Metro ( www.mosmetro.ru ) was the first metro system in Europe to implement smart cards together with a new type of magnetic card in 1998 .
1,"The share sale , to foreign and Finnish investors , is expected to raise some euro300 million ( US$ 380 million ) ."
2,"Kemira Coatings is the leading supplier of paints in Northern and Eastern Europe , providing consumers and professionals with branded products in approx ."
1,"Vaisala 's Present Weather Detector measures visibility up to 20 km , as well as precipitation type and intensity ."
0,"Paper stocks were among the biggest fallers , with Stora Enso down 2.30 pct to 14.01 eur , M-real down 2.86 pct to 5.09 eur and UPM-Kymmene 1.14 pct lower at 19.10 eur ."
2,Orders received grew by 55 % year-on-year to EUR732m .
1,Kauko-Telko 's centralized administration will be dissolved and appropriate parts of it will be transferred to operating activities and Group administration by the end of the year .
2,New product launches in Finland will more than double from 2005 .
2,"Comptel , a vendor of dynamic Operations Support System ( OSS ) software , has been selected by Orascom Telecom ( OTH ) as partner for provisioning and activation solutions for mobile services ."
1,The sellers were EOSS Innovationsmanagement and a group of private individuals .
1,Niklas Skogster has been employed by the ABB Group in various positions concerning the development of operations .
1,"Purchase it for the 12MP snapper , if nothing else ."
1,"The company serves customers in various industries , including process and resources , industrial machinery , architecture , building , construction , electrical , transportation , electronics , chemical , petrochemical , energy , and information technology , as well as catering and households ."
2,"OUTOTEC OYJ PRESS RELEASE , FEBRUARY 19 , 2008 AT 11.00 AM Outotec has won two large minerals processing technology orders from Mirabela Mineracao do Brasil Ltda , Brazil and from Cumerio Med JSCo , Bulgaria ."
1,"Tecnomen 's system features a new range of value-added services for prepaid and post-paid billing , charging and rating of voice calls , data traffic , or any kind of content services in both mobile and fixed networks ."
1,"The maximum obligated total trades per day is ISK 400,000,000 market value ."
1,M. and a Master of Business Administration MBA .
1,SAMPO PLC Jarmo Salonen Head of Investor Relations and Group Communications tel. +358 10 516 0030 Distribution : NASDAQ OMX Helsinki The principal media Financial Supervisory Authority www.sampo.com This announcement is distributed by Thomson Reuters on behalf of Thomson Reuters clients .
1,"ALEXANDRIA , Va. , Aug. 27 -- Timo Vataja of Tampere , Finland , Virve Inget of Oulu , Finland , have developed a computer program product with activating the right of use ."
1,"Teleste 's hybrid TV solution includes components for the whole process of delivering video services to consumers from content acquisition and service creation to delivery through a range of access solutions , including HFC ( hybrid fibre-coaxial ) , xDSL , EttH , and FttH ."
2,"26 January 2011 - Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said yesterday its net loss narrowed to EUR500 ,000 in the last quarter of 2010 from EUR5 .3 m for the same period a year earlier ."
1,To see a slide show of all the newest product releases from Fiskars .
2,Viking Line manages well with its current ferries .
1,"According to Finnair Technical Services , the measure is above all due to the employment situation ."
1,"Also , CBA is to issue a benchmark , 10 year fixed rate deal in Euros ."
2,The ` buy ' recommendation was reiterated .
0,"The staff reduction will start immediately , Glaston added ."
1,This allows devices such as mobile phones to become a few millimetres thinner .
1,"The Group , with net sales of EUR 235 million in 2009 , employs more than 2 000 people in 33 countries ."
0,"In the Baltic states the company reports net sales of EUR 11.9 mn , down from EUR 14.2 mn , and an operative EBIT of EUR -2.2 mn , down from EUR -1.7 mn ."
1,"Based on negotiations with personnel , some 20 % have indicated their willingness to move to the new location ."
1,"The total donation amount is EUR 1,115,000 ."
1,Basware finances the acquisition with a bank loan .
1,"Fiskars R , founded in 1649 , is one of the oldest companies in the world and is the largest manufacturer of lightweight stainless steel scissors in the U.S. ."
1,Other shareholder entitlements became effective today .
1,"The Group 's consolidated net sales for 2008 totaled 3.4 billion euros and it employs approximately 13,000 persons ."
0,"The contracts of the employees , 96 of whom are blue-collar workers , will be ended between March and August 2011 ."
1,He wore a black beanie-type cap and a black jacket .
2,"The company 's order book stood at 1.5 bln euro $ 2.2 bln on September 30 , 2007 , up by 24.2 pct on the year , with international orders amounting to 365 mln euro $ 534.3 mln ."
1,The markets expect Heineken to sell Hartwall as a whole or in parts .
1,Global life science industry is strictly regulated by international and national authorities .
0,"Antti Orkola , president of Kemira GrowHow 's Industrial Solutions unit , told Thomson Financial News the company has put off opening the mine as prices of phosphate have been ` quite depressed for a long time ' . '"
2,"Again , the most significant sales increase of 18.6 % was in Russia ."
0,"Net sales of Kyro 's main business area , Glaston Technologies , a manufacturer of glass processing machines , decreased to EUR 161.5 mn from EUR 164.1 mn in January-September 2005 ."
1,The lay-offs will start gradually and will last from one to six weeks .
1,Investments in product development stood at 6.0 mln euro ( $ 8.8 mln ) .
2,"Kai Tulonen , Chief Technology Officer , SysOpen Digia says : `` We have been using Corporate Phonebook inside SysOpen Digia extensively since last fall , and we have been very satisfied with the results ."
0,"The currency effect had a 3.0 pct , or 20 mln euro ( $ 31.3 mln ) , negative impact on the revenue ."
1,"The mill 's raw material need will increase by 100,000 m3 of wood ."
1,Other details were not provided .
1,The investment will be worth approximately EUR 100mn .
1,"The Finland-based company says it will move into an existing 260,000-square-foot facility in September ."
1,The companies ' aim is to finalize the negotiations and sign the contracts at the start of October 2008 .
1,Their offering also covers localisation services related to production transfer to the Finnish company 's customers that already have production in Asian market or have made the decision to transfer production there .
1,The contract includes heating plant equipment and associated installation work .
1,`` Social networking and location-based service trends comprise a significant share of the Internet traffic today and are appealing to MID users .
1,18:30 Dinner The conference program can also be viewed as a live audio webcast through the internet pages at www.citycon.com .
1,"MANAVIGATOR-November 1 , 2010-Deal snapshot : SWEDISH PEAB BUYS EQUIPMENT RENTAL FIRM CRAMO Swedish construction company Peab AB ( STO : PEAB B ) announced the acquisition of equipment rental company Cramo Entreprenadmaskiner AB from Finnish group Cramo Oyj ( HEL : CRA1V ) ."
1,Teleste expects to start the deliveries at the end of 2009 .
1,The total investment of the project will be approximately EUR 36m .
0,"Operating result showed a loss of EUR 2.9 mn , while a year before , it showed a profit of EUR 0.6 mn ."
1,The final outcome of the rights offering is to be reported around 23 October 2009 .
1,"Body The credit falls due February 24 , 2014 ."
0,The company said that its comparable operating profit for the January-June period fell short of last year 's corresponding performance .
1,It will use the proceeds from the transaction to achieve its target .
1,"Tampere Science Parks is a Finnish company that owns , leases and builds office properties and it specialises in facilities for technology-oriented businesses ."
2,"`` In the newly formed company YIT Stavo the local contact network , expertise and market know how of Euro Stavokonsult will be combined with YIT 's housing concept , '' said Juha Kostiainen , Yit 's Vice President , Corporate Communications and Business Development ."
1,The Company turnover amounted to MEUR 27.9 in 2007 .
1,"The Group 's revenue amounts to over EUR 80 million , about half of which is accounted for by exports ."
1,"The orders are for 26 machine-room-less KONE MonoSpace elevators , which would be installed during 2006 ."
1,The parties have therefore agreed to leave Avena out of the deal .
1,Kemira shares closed at (  x20ac ) 16.66 ( $ 22US .71 ) .
0,"Operating profit for the 12-month period decreased from EUR5 .4 m while net sales increased from EUR62 .0 m , as compared to the financial year 2004 ."
2,"In Lithuania , operating profit rose to EUR 190,000 from EUR 70,000 in the corresponding period in 2005 ."
2,The new technology improves the glass quality and consistency while increasing throughput .
1,The expansion will be delivered in the fourth quarter of 2006 .
2,"Commission income increased by 22 % to EUR 4.4 mn , and lending volume rose by 13.5 % ."
1,"Ahlstrom Corporation Anne Pirila Director , Financial communications Distribution : Helsinki Stock Exchange Main media Ahlstrom in brief Ahlstrom is a leader in the development , manufacture and marketing of high performance fiber-based materials ."
1,The webcast may be followed online on the company website at www.ruukki.com/investors .
2,"ADP News - Nov 6 , 2008 - Finnish retail software developer Aldata Solution Oyj OMX : ALD1V said today that it swung to a net profit of EUR 2.1 million USD 2.7 m for the first nine months of 2008 versus a net loss of EU"
1,The company 's operating profit for 2006 stood at 39.6 mln euro ( $ 57.9 mln ) .
2,"These financing arrangements will enable the company to ensure , in line with its treasury policy , that it has sufficient financial instruments at its disposal for its potential capital requirements ."
2,He also mentions that this improvement to the service follows the recent expansion of the Finnlines service from Bilbao via Antwerp and Helsinki and from Hull via Helsinki to St. Petersburg .
1,The upgraded factory is scheduled to come on stream in the summer of 2008 .
1,"Ponsse plans to create a network that is based on strong partnership , and participates in the production of larger entities than presently ."
1,"During the past 10 years the factory has produced many of Nokia 's most popular models including the Nokia 2760 , the Nokia 6300 as well as Nokia 's latest music device the Nokia 5800 Express Music ."
1,"The transaction is subject to a final agreement between the parties , approvals of their decision-making bodies and approval by the Finnish Competition Authority ."
1,The new SEPA cads will replace Finnish bank cards .
1,The indexes include the top companies that are committed to sustainable development .
2,"Foundries division reports its sales increased by 9.7 % to EUR 63.1 mn from EUR 57.5 mn in the corresponding period in 2006 , and sales of the Machine Shop division increased by 16.4 % to EUR 41.2 mn from EUR 35.4 mn in the corresponding period in 2006 ."
1,"Through the new production lines at the Novator mill in Veliky Ustjug , Vologda Oblast , Sveza will change its current 1.5 m by 1.5 m birch plywood production targeting the domestic market to produce 1.5 m by 3.0 m overlaid birch plywood for the global market ."
1,"Besides , as there is no depositor preference in Finland , senior debt and deposits rank on a par , which is also taken into consideration , the agency added ."
1,Ramirent Finland is the domestic unit of machinery rental company Ramirent Oyj HEL : RMR1V .
1,"Remote Phone Management demonstrates SysOpen Digia 's unique end-to-end offering for operators , handset manufacturers and enterprise customers ."
1,A total 30 % of the order value was booked in the fourth quarter of 2009 and the remainder will be booked in the second quarter of 2010 .
2,"EBIT excluding non-recurring items , totalled EUR 67.8 mn , up from EUR 38.1 mn ."
1,"`` We have a license agreement with Nokia Corp. which in part expires on April 9 , 2007 ."
1,The last job losses related to these reductions will take place during 2010 .
1,"The estimated turnover of the new company is LVL 2,5 million EEK 40 million ."
1,Mursula said they tried to gather macro-economic perspective to see how Malaysia was doing .
1,"The EBRD is using its own funds to provide a 21.6 million A loan while the B portion of 10 million Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc and Pohjola Bank Plc. ."
1,"The Tekla Structures product box , if needed , is now made from recycled material ."
2,The group will expand the chain to include 45 stores .
1,"19 May 2010 - Finnish company Lemminkainen Oyj ( HEL : LEM1S ) said today that it will construct an office building at Toolonlahti in downtown Helsinki , without disclosing financial details ."
0,Operating profit for 2009 lower than outlook published earlier .
1,No financial detail were available .
2,"Finnish Suominen Corporation that specialises in wet wipes , nonwovens , and flexible packaging reports net sales of EUR 44.1 mn in the second quarter of 2010 , up from EUR 43.3 mn in the second quarter of 2009 ."
1,The solution will be installed in the USA to support the North American operations of the customer .
1,KONE is listed on the Nordic Exchange in Helsinki .
2,"The developers of that project predict that once it is completed in April 2009 , Skanssi will attract some 4.5 million visitors annually ."
1,"The device offers multimedia performance along with a host of productivity applications , including live stock prices ."
2,"According to Olvi 's Managing Director Lasse Aho , the company has an ongoing MMX Plus project that aims to find growth outside Finland ."
0,Device volume in the area decreased by 21 % to 2.7 mn units .
1,"The executive said that countries such as Brazil , Chile , Argentina and Mexico will lead the adoption in the business Ethernet services segment , while Brazil and Mexico will be the early adopters of carrier Ethernet for mobile backhaul ."
1,"Ahlstrom Corporation STOCK EXCHANGE ANNOUNCEMENT 7.2.2007 at 10.30 A total of 56,955 new shares of Ahlstrom Corporation have been subscribed with option rights under the company 's stock option programs I 2001 and II 2001 ."
0,"Nordic banks have already had to write off sizable loans in Latvia , with Swedbank , Nordea , DnB NOR and SEB reporting combined losses in excess of $ 1.35 billion in the period 2007 to 2010 against a backdrop of near economic meltdown in Latvia ."
1,The products have a low salt and fat content .
2,Net interest income increased by 4.5 % to EUR 31.4 mn from EUR 30.0 mn in 2004 .
1,And Ogden reportedly will shell out $ 4.2 million .
1,Finnish Nordic Aluminium is starting employer-employee negotiations in Finland that concern all staff groups .
2,"` The stable outlook reflects Nokia 's strong market position in the global mobile handset market , strong cash flow generation , and very conservative balance sheet , ' said Raab ."
1,"Cablevision Systems Corp. CVC Their Madison Square Garden division owns and operates the New York Knickerbockers basketball team ; they also own the Madison Square Garden Arena , the New York Rangers hockey team , the New York Liberty women 's basketball team , and the Hartford Wolf Pack hockey team ."
0,"Finnish electronics contract manufacturer Scanfil reports net sales of EUR 241.2 mn in 2006 , down from EUR 321.6 mn in 2005 ."
1,"Shareholder 's full name and ID code : - Petri Ailus , born 15.9.1966 For further information , please contact Isto Hantila , CEO , tel. +358 9 591 8342 ."
1,Aspokem posted an operating profit of 2.7 mln euro ( $ 3.5 mln ) and net sales of 89.1 mln euro ( $ 116.8 mln ) in 2006 .
2,"However , Biohit estimates its total net sales will continue to grow in 2009 , and that favourable trends in net sales will lead to a profit in 2009 ."
0,Full-year operating result for 2008 was 3.6 million negative .
1,Net sales are expected to remain on the same level as in 2007 .
2,It also turned in earnings per share ( EPS ) of EUR 0.44 versus loss per share of EUR 2.26 .
1,"China Unicom , NYSE : CHU , HKSE : 0762 , and SHSE : 600050 , the second largest mobile carrier in the country ."
2,HELSINKI AFX - KCI Konecranes said it has won an order for four hot metal ladle cranes from Indian steel producer Bhushan Steel and Strips Ltd. .
1,"Stora Enso Oyj said Friday it will sell its North American unit to NewPage , in a deal valued at euro1 .82 billion US$ 2.52 million ."
1,"The end-to-end delivery combines the competencies and services from TietoEnators Telecom & Media , Processing & Network and Digital Innovations Business Areas ."
1,"Elcoteq 's global service offering covers the entire lifecycle of products , from product development to after-market services ."
1,"According to Barclays , the F-Secure software will protect users from hackers , viruses , spyware and other digital attacks ."
1,"BasWare Invoice Processing , BasWare Contract Matching , BasWare Order Matching and BasWare KPI Reporting Tool are part of the BasWare 's Enterprise Purchase to Pay product suite ."
2,Ruukki signed the contract with Norwegian company Veidekke Entreprenor AS .
0,"In 2009 , Stora Enso 's net loss was EUR 879.7 million compared to EUR 673.4 million in the previous year ."
1,Aldata said that there are still a number of operational aspects to be defined between it and Microsoft and further details of the product and market initiatives resulting from this agreement will be available at a later date .
0,"In the Baltic countries , development of operations and reorganisation continued , and non-recurring items related to the takeover process lowered earnings ."
1,"The business has sales of about ( Euro ) 35 million ( $ 44million ) , and has been responsible for sales and marketing of Lanxess 's paper chemicals business , which Kemira bought for ( Euro ) 88 million early this year ( CW , Jan. 11 , p. 22 ) ."
2,"Nevertheless , its market share rose to 49.14 percent from 48.51 percent a year earlier ."
2,A profit is still on target .
1,The winners included the Honda Odyssey for minivan and the Nissan Armada for large SUV .
1,"To choose BasWare as the tools for our Financial Service seemed like a natural continuation of our cooperation '' , says Tommi Leskinen , Financial Applications Manager , Neste Oil Corporation ."
1,"It 's `` finger-friendly '' , and to my opinion , really fast ."
2,Last year SysOpen Digia invested in IBM product know-how in the building of portal and trading place systems and successfully implemented customer solutions supported by it .
1,"FinancialWire ( tm ) , in cooperation with the Investrend Broadcast Syndicate , also provides complete , daily conference call and webcast schedules as a service to shareholders and investors via the FirstAlert ( tm ) Networks oeFirstAlert ( tm ) Daily ."
1,"Huhtamaki 's rigid plastic consumer goods operations , which are mainly in Europe , will be separated into a new reporting segment as of 1 January 2009 ."
2,"Its main business area , the Glass Machinery Group of Glaston Technologies , is the global market leader in glass processing machines ."
2,Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .
1,Ixonos will finance the acquisition through a 3.8 mln euro $ 5.2 mln loan .
1,Aktia forecasts Finland 's inflation at 1.1 % in 2010 .
1,"At the end of last week , Protalix BioTherapeutics Inc ( AMEX : PLX ) published a prospectus for a first offering on AMEX of about 5 % of its share capital ."
